,date,FLOODING,orbit,filename,folder,count
5,2019-03-02,False,DESCENDING,S1A_IW_GRDH_1SDV_20190302T030905_20190302T030930_026153_02EB31_1973,0158,20
4,2019-02-18,False,ASCENDING,S1B_IW_GRDH_1SDV_20190218T160653_20190218T160722_015002_01C07E_D1A3,0158,20
3,2019-02-18,False,DESCENDING,S1A_IW_GRDH_1SDV_20190218T030905_20190218T030930_025978_02E4EB_98B8,0158,20
2,2019-02-06,False,ASCENDING,S1B_IW_GRDH_1SDV_20190206T160653_20190206T160722_014827_01BABE_8777,0158,20
1,2019-02-06,False,DESCENDING,S1A_IW_GRDH_1SDV_20190206T030905_20190206T030930_025803_02DEB0_2CC8,0158,20
9,2019-01-20,False,ASCENDING,S1A_IW_GRDH_1SDV_20190120T164727_20190120T164754_025563_02D622_CFC8,0132,9
8,2019-01-19,False,ASCENDING,S1B_IW_GRDH_1SDV_20190119T165453_20190119T165522_014565_01B22A_95DC,0132,9
7,2019-01-13,False,ASCENDING,S1A_IW_GRDH_1SDV_20190113T165515_20190113T165539_025461_02D24F_F49C,0132,9
6,2019-01-08,False,ASCENDING,S1A_IW_GRDH_1SDV_20190108T164727_20190108T164754_025388_02CFC8_AB4C,0132,9
5,2019-01-07,False,ASCENDING,S1B_IW_GRDH_1SDV_20190107T165453_20190107T165522_014390_01AC8A_43C2,0132,9
4,2019-01-01,False,ASCENDING,S1A_IW_GRDH_1SDV_20190101T165515_20190101T165540_025286_02CC06_B114,0132,9
3,2018-12-27,False,ASCENDING,S1A_IW_GRDH_1SDV_20181227T164728_20181227T164755_025213_02C976_87BA,0132,9
2,2018-12-26,False,ASCENDING,S1B_IW_GRDH_1SDV_20181226T165453_20181226T165522_014215_01A6D3_3910,0132,9
1,2018-12-20,False,ASCENDING,S1A_IW_GRDH_1SDV_20181220T165516_20181220T165540_025111_02C5B2_B4A2,0132,9
8,2019-03-20,False,ASCENDING,S1A_IW_GRDH_1SDV_20190320T144244_20190320T144309_026423_02F518_C514,0288,8
7,2019-03-15,False,DESCENDING,S1B_IW_GRDH_1SDV_20190315T024546_20190315T024609_015359_01CC22_8A5B,0288,8
6,2019-03-13,False,ASCENDING,S1A_IW_GRDH_1SDV_20190313T145101_20190313T145126_026321_02F14F_AFC8,0288,8
5,2019-03-09,False,DESCENDING,S1A_IW_GRDH_1SDV_20190309T024629_20190309T024654_026255_02EEED_1759,0288,8
4,2019-03-08,False,ASCENDING,S1A_IW_GRDH_1SDV_20190308T144244_20190308T144309_026248_02EEA6_6F92,0288,8
3,2019-03-03,False,DESCENDING,S1B_IW_GRDH_1SDV_20190303T024546_20190303T024609_015184_01C66E_800E,0288,8
2,2019-03-01,False,ASCENDING,S1A_IW_GRDH_1SDV_20190301T145101_20190301T145126_026146_02EAEB_5BA6,0288,8
1,2019-02-25,False,DESCENDING,S1A_IW_GRDH_1SDV_20190225T024629_20190225T024654_026080_02E8A0_D1D3,0288,8
8,2019-03-07,True,DESCENDING,S1A_IW_GRDH_1SDV_20190307T194432_20190307T194457_026236_02EE37_2A1B,0335,8
7,2019-02-23,True,DESCENDING,S1A_IW_GRDH_1SDV_20190223T194432_20190223T194457_026061_02E7F3_3C3A,0335,8
6,2019-02-12,True,ASCENDING,S1B_IW_GRDH_1SDV_20190212T084222_20190212T084251_014910_01BD61_C22B,0335,8
5,2019-02-11,True,DESCENDING,S1A_IW_GRDH_1SDV_20190211T194432_20190211T194457_025886_02E1B7_4856,0335,8
4,2019-02-06,True,ASCENDING,S1A_IW_GRDH_1SDV_20190206T084322_20190206T084356_025806_02DECC_48D4,0335,8
3,2019-02-05,True,DESCENDING,S1B_IW_GRDH_1SDV_20190205T194327_20190205T194356_014815_01BA56_586F,0335,8
2,2019-01-30,True,DESCENDING,S1A_IW_GRDH_1SDV_20190130T194433_20190130T194458_025711_02DB77_9523,0335,8
1,2019-01-18,False,DESCENDING,S1A_IW_GRDH_1SDV_20190118T194433_20190118T194458_025536_02D511_B847,0335,8
8,2019-03-07,True,DESCENDING,S1A_IW_GRDH_1SDV_20190307T194432_20190307T194457_026236_02EE37_2A1B,0336,8
7,2019-02-23,True,DESCENDING,S1A_IW_GRDH_1SDV_20190223T194432_20190223T194457_026061_02E7F3_3C3A,0336,8
6,2019-02-12,True,ASCENDING,S1B_IW_GRDH_1SDV_20190212T084222_20190212T084251_014910_01BD61_C22B,0336,8
5,2019-02-11,True,DESCENDING,S1A_IW_GRDH_1SDV_20190211T194432_20190211T194457_025886_02E1B7_4856,0336,8
4,2019-02-06,True,ASCENDING,S1A_IW_GRDH_1SDV_20190206T084322_20190206T084356_025806_02DECC_48D4,0336,8
3,2019-02-05,True,DESCENDING,S1B_IW_GRDH_1SDV_20190205T194327_20190205T194356_014815_01BA56_586F,0336,8
2,2019-01-30,True,DESCENDING,S1A_IW_GRDH_1SDV_20190130T194433_20190130T194458_025711_02DB77_9523,0336,8
1,2019-01-18,False,DESCENDING,S1A_IW_GRDH_1SDV_20190118T194433_20190118T194458_025536_02D511_B847,0336,8
20,2019-02-09,False,ASCENDING,S1B_IW_GRDH_1SDV_20190209T181740_20190209T181805_014873_01BC28_D12A,0111,20
19,2019-02-08,False,ASCENDING,S1A_IW_GRDH_1SDV_20190208T182631_20190208T182656_025842_02E01C_E75E,0111,20
18,2019-02-03,False,ASCENDING,S1A_IW_GRDH_1SDV_20190203T181824_20190203T181849_025769_02DD8E_30F0,0111,20
17,2019-02-02,False,ASCENDING,S1B_IW_GRDH_1SDV_20190202T182548_20190202T182613_014771_01B8C5_F9C2,0111,20
16,2019-01-28,False,ASCENDING,S1B_IW_GRDH_1SDV_20190128T181740_20190128T181805_014698_01B667_261D,0111,20
15,2019-01-27,False,ASCENDING,S1A_IW_GRDH_1SDV_20190127T182632_20190127T182657_025667_02D9D5_1BDD,0111,20
14,2019-01-22,False,ASCENDING,S1A_IW_GRDH_1SDV_20190122T181825_20190122T181850_025594_02D72F_4BD8,0111,20
13,2019-01-21,False,ASCENDING,S1B_IW_GRDH_1SDV_20190121T182548_20190121T182613_014596_01B31B_8F84,0111,20
12,2019-01-16,False,ASCENDING,S1B_IW_GRDH_1SDV_20190116T181741_20190116T181806_014523_01B0D1_809B,0111,20
11,2019-01-15,False,ASCENDING,S1A_IW_GRDH_1SDV_20190115T182632_20190115T182657_025492_02D36B_C58E,0111,20
10,2019-01-10,False,ASCENDING,S1A_IW_GRDH_1SDV_20190110T181825_20190110T181850_025419_02D0CD_2ADD,0111,20
9,2019-01-09,False,ASCENDING,S1B_IW_GRDH_1SDV_20190109T182548_20190109T182613_014421_01AD81_7F46,0111,20
8,2019-01-04,False,ASCENDING,S1B_IW_GRDH_1SDV_20190104T181741_20190104T181806_014348_01AB27_32F7,0111,20
7,2019-01-03,False,ASCENDING,S1A_IW_GRDH_1SDV_20190103T182632_20190103T182657_025317_02CD19_F5A4,0111,20
6,2018-12-29,False,ASCENDING,S1A_IW_GRDH_1SDV_20181229T181825_20181229T181850_025244_02CA84_6502,0111,20
5,2018-12-28,False,ASCENDING,S1B_IW_GRDH_1SDV_20181228T182549_20181228T182614_014246_01A7CD_D823,0111,20
4,2018-12-23,False,ASCENDING,S1B_IW_GRDH_1SDV_20181223T181742_20181223T181807_014173_01A569_9A1D,0111,20
3,2018-12-22,False,ASCENDING,S1A_IW_GRDH_1SDV_20181222T182633_20181222T182658_025142_02C6CF_4072,0111,20
2,2018-12-17,False,ASCENDING,S1A_IW_GRDH_1SDV_20181217T181826_20181217T181851_025069_02C42B_6B4A,0111,20
1,2018-12-16,False,ASCENDING,S1B_IW_GRDH_1SDV_20181216T182549_20181216T182614_014071_01A1FF_D127,0111,20
8,2019-03-07,True,DESCENDING,S1A_IW_GRDH_1SDV_20190307T194432_20190307T194457_026236_02EE37_2A1B,46,8
7,2019-02-23,True,DESCENDING,S1A_IW_GRDH_1SDV_20190223T194432_20190223T194457_026061_02E7F3_3C3A,46,8
6,2019-02-12,True,ASCENDING,S1B_IW_GRDH_1SDV_20190212T084222_20190212T084251_014910_01BD61_C22B,46,8
5,2019-02-11,True,DESCENDING,S1A_IW_GRDH_1SDV_20190211T194432_20190211T194457_025886_02E1B7_4856,46,8
4,2019-02-06,True,ASCENDING,S1A_IW_GRDH_1SDV_20190206T084322_20190206T084356_025806_02DECC_48D4,46,8
3,2019-02-05,True,DESCENDING,S1B_IW_GRDH_1SDV_20190205T194327_20190205T194356_014815_01BA56_586F,46,8
2,2019-01-30,True,DESCENDING,S1A_IW_GRDH_1SDV_20190130T194433_20190130T194458_025711_02DB77_9523,46,8
1,2019-01-18,False,DESCENDING,S1A_IW_GRDH_1SDV_20190118T194433_20190118T194458_025536_02D511_B847,46,8
10,2019-03-20,False,ASCENDING,S1A_IW_GRDH_1SDV_20190320T144309_20190320T144334_026423_02F518_F5E3,0253,10
9,2019-03-15,False,DESCENDING,S1B_IW_GRDH_1SDV_20190315T024546_20190315T024609_015359_01CC22_8A5B,0253,10
8,2019-03-14,False,ASCENDING,S1B_IW_GRDH_1SDV_20190314T144229_20190314T144258_015352_01CBE7_2343,0253,10
7,2019-03-13,False,ASCENDING,S1A_IW_GRDH_1SDV_20190313T145101_20190313T145126_026321_02F14F_AFC8,0253,10
6,2019-03-09,False,DESCENDING,S1A_IW_GRDH_1SDV_20190309T024629_20190309T024654_026255_02EEED_1759,0253,10
5,2019-03-08,False,ASCENDING,S1A_IW_GRDH_1SDV_20190308T144309_20190308T144334_026248_02EEA6_FCEA,0253,10
4,2019-03-03,False,DESCENDING,S1B_IW_GRDH_1SDV_20190303T024546_20190303T024609_015184_01C66E_800E,0253,10
3,2019-03-02,False,ASCENDING,S1B_IW_GRDH_1SDV_20190302T144229_20190302T144258_015177_01C630_A42B,0253,10
2,2019-03-01,False,ASCENDING,S1A_IW_GRDH_1SDV_20190301T145101_20190301T145126_026146_02EAEB_5BA6,0253,10
1,2019-02-25,False,DESCENDING,S1A_IW_GRDH_1SDV_20190225T024629_20190225T024654_026080_02E8A0_D1D3,0253,10
27,2019-04-19,True,ASCENDING,S1B_IW_GRDH_1SDV_20190419T160654_20190419T160723_015877_01DD38_00F9,0140,28
28,2019-04-19,True,DESCENDING,S1A_IW_GRDH_1SDV_20190419T030841_20190419T030906_026853_0304D2_1152,0140,28
26,2019-04-19,True,DESCENDING,S1A_IW_GRDH_1SDV_20190419T030906_20190419T030931_026853_0304D2_B920,0140,28
25,2019-04-07,True,ASCENDING,S1B_IW_GRDH_1SDV_20190407T160654_20190407T160723_015702_01D76E_92F9,0140,28
24,2019-04-07,True,DESCENDING,S1A_IW_GRDH_1SDV_20190407T030905_20190407T030930_026678_02FE78_A21F,0140,28
23,2019-04-07,True,DESCENDING,S1A_IW_GRDH_1SDV_20190407T030840_20190407T030905_026678_02FE78_27F0,0140,28
22,2019-04-01,True,DESCENDING,S1B_IW_GRDH_1SDV_20190401T030823_20190401T030856_015607_01D42A_6D09,0140,28
21,2019-03-31,True,ASCENDING,S1B_IW_GRDH_1SDV_20190331T161454_20190331T161529_015600_01D3F1_A8DB,0140,28
20,2019-03-26,True,ASCENDING,S1B_IW_GRDH_1SDV_20190326T160653_20190326T160722_015527_01D1AB_971D,0140,28
19,2019-03-26,True,DESCENDING,S1A_IW_GRDH_1SDV_20190326T030840_20190326T030905_026503_02F802_A0C4,0140,28
17,2019-03-26,True,DESCENDING,S1A_IW_GRDH_1SDV_20190326T030905_20190326T030930_026503_02F802_3D48,0140,28
18,2019-03-25,True,ASCENDING,S1A_IW_GRDH_1SDV_20190325T161548_20190325T161613_026496_02F7C9_BC80,0140,28
16,2019-03-20,True,ASCENDING,S1A_IW_GRDH_1SDV_20190320T160724_20190320T160753_026423_02F51E_2D7F,0140,28
15,2019-03-20,True,DESCENDING,S1B_IW_GRDH_1SDV_20190320T030813_20190320T030839_015432_01CE6E_367E,0140,28
14,2019-03-19,True,ASCENDING,S1B_IW_GRDH_1SDV_20190319T161451_20190319T161520_015425_01CE3C_A401,0140,28
13,2019-03-14,True,ASCENDING,S1B_IW_GRDH_1SDV_20190314T160646_20190314T160711_015352_01CBEE_21E5,0140,28
12,2019-03-14,True,DESCENDING,S1A_IW_GRDH_1SDV_20190314T030840_20190314T030905_026328_02F196_8079,0140,28
10,2019-03-14,True,DESCENDING,S1A_IW_GRDH_1SDV_20190314T030905_20190314T030930_026328_02F196_2EC3,0140,28
11,2019-03-13,True,ASCENDING,S1A_IW_GRDH_1SDV_20190313T161522_20190313T161557_026321_02F156_A8A9,0140,28
9,2019-03-02,False,ASCENDING,S1B_IW_GRDH_1SDV_20190302T160704_20190302T160733_015177_01C638_552B,0140,28
8,2019-03-02,False,DESCENDING,S1A_IW_GRDH_1SDV_20190302T030905_20190302T030930_026153_02EB31_1973,0140,28
7,2019-03-02,False,DESCENDING,S1A_IW_GRDH_1SDV_20190302T030840_20190302T030905_026153_02EB31_5A38,0140,28
6,2019-02-18,False,ASCENDING,S1B_IW_GRDH_1SDV_20190218T160653_20190218T160722_015002_01C07E_D1A3,0140,28
5,2019-02-18,False,DESCENDING,S1A_IW_GRDH_1SDV_20190218T030905_20190218T030930_025978_02E4EB_98B8,0140,28
4,2019-02-18,False,DESCENDING,S1A_IW_GRDH_1SDV_20190218T030840_20190218T030905_025978_02E4EB_AC2F,0140,28
2,2019-02-06,False,ASCENDING,S1B_IW_GRDH_1SDV_20190206T160653_20190206T160722_014827_01BABE_8777,0140,28
3,2019-02-06,False,DESCENDING,S1A_IW_GRDH_1SDV_20190206T030840_20190206T030905_025803_02DEB0_5440,0140,28
1,2019-02-06,False,DESCENDING,S1A_IW_GRDH_1SDV_20190206T030905_20190206T030930_025803_02DEB0_2CC8,0140,28
9,2019-03-07,True,DESCENDING,S1A_IW_GRDH_1SDV_20190307T194432_20190307T194457_026236_02EE37_2A1B,0330,9
8,2019-02-23,True,DESCENDING,S1A_IW_GRDH_1SDV_20190223T194432_20190223T194457_026061_02E7F3_3C3A,0330,9
6,2019-02-12,True,ASCENDING,S1B_IW_GRDH_1SDV_20190212T084222_20190212T084251_014910_01BD61_C22B,0330,9
7,2019-02-11,True,DESCENDING,S1A_IW_GRDH_1SDV_20190211T194432_20190211T194457_025886_02E1B7_4856,0330,9
5,2019-02-06,True,ASCENDING,S1A_IW_GRDH_1SDV_20190206T084322_20190206T084356_025806_02DECC_48D4,0330,9
4,2019-02-05,True,DESCENDING,S1B_IW_GRDH_1SDV_20190205T194327_20190205T194356_014815_01BA56_586F,0330,9
3,2019-02-05,True,DESCENDING,S1B_IW_GRDH_1SDV_20190205T194356_20190205T194414_014815_01BA56_41B6,0330,9
2,2019-01-30,True,DESCENDING,S1A_IW_GRDH_1SDV_20190130T194433_20190130T194458_025711_02DB77_9523,0330,9
1,2019-01-18,False,DESCENDING,S1A_IW_GRDH_1SDV_20190118T194433_20190118T194458_025536_02D511_B847,0330,9
8,2019-03-07,True,DESCENDING,S1A_IW_GRDH_1SDV_20190307T194432_20190307T194457_026236_02EE37_2A1B,0296,8
7,2019-02-23,True,DESCENDING,S1A_IW_GRDH_1SDV_20190223T194432_20190223T194457_026061_02E7F3_3C3A,0296,8
6,2019-02-12,True,ASCENDING,S1B_IW_GRDH_1SDV_20190212T084222_20190212T084251_014910_01BD61_C22B,0296,8
5,2019-02-11,True,DESCENDING,S1A_IW_GRDH_1SDV_20190211T194432_20190211T194457_025886_02E1B7_4856,0296,8
4,2019-02-06,True,ASCENDING,S1A_IW_GRDH_1SDV_20190206T084322_20190206T084356_025806_02DECC_48D4,0296,8
3,2019-02-05,True,DESCENDING,S1B_IW_GRDH_1SDV_20190205T194327_20190205T194356_014815_01BA56_586F,0296,8
2,2019-01-30,True,DESCENDING,S1A_IW_GRDH_1SDV_20190130T194433_20190130T194458_025711_02DB77_9523,0296,8
1,2019-01-18,False,DESCENDING,S1A_IW_GRDH_1SDV_20190118T194433_20190118T194458_025536_02D511_B847,0296,8
2,2019-02-09,False,ASCENDING,S1B_IW_GRDH_1SDV_20190209T163240_20190209T163305_014871_01BC1F_7E74,0060,2
1,2019-01-28,False,ASCENDING,S1B_IW_GRDH_1SDV_20190128T163241_20190128T163306_014696_01B65E_5615,0060,2
18,2019-04-17,True,ASCENDING,S1B_IW_GRDH_1SDV_20190417T162320_20190417T162345_015848_01DC3E_605F,0216,18
17,2019-04-12,True,DESCENDING,S1A_IW_GRDH_1SDV_20190412T031706_20190412T031731_026751_030125_194F,0216,18
16,2019-04-05,True,ASCENDING,S1B_IW_GRDH_1SDV_20190405T162319_20190405T162344_015673_01D66F_BCE7,0216,18
15,2019-03-31,True,ASCENDING,S1B_IW_GRDH_1SDV_20190331T161454_20190331T161529_015600_01D3F1_A8DB,0216,18
14,2019-03-31,True,DESCENDING,S1A_IW_GRDH_1SDV_20190331T031706_20190331T031731_026576_02FABC_DD51,0216,18
13,2019-03-30,True,ASCENDING,S1A_IW_GRDH_1SDV_20190330T162340_20190330T162405_026569_02FA83_35E1,0216,18
12,2019-03-25,True,ASCENDING,S1A_IW_GRDH_1SDV_20190325T161548_20190325T161613_026496_02F7C9_BC80,0216,18
11,2019-03-25,True,DESCENDING,S1B_IW_GRDH_1SDV_20190325T031623_20190325T031648_015505_01D0E3_8490,0216,18
10,2019-03-24,True,ASCENDING,S1B_IW_GRDH_1SDV_20190324T162319_20190324T162344_015498_01D0A4_DD55,0216,18
9,2019-03-19,True,ASCENDING,S1B_IW_GRDH_1SDV_20190319T161451_20190319T161520_015425_01CE3C_A401,0216,18
8,2019-03-19,True,DESCENDING,S1A_IW_GRDH_1SDV_20190319T031705_20190319T031730_026401_02F44F_2D37,0216,18
7,2019-03-18,True,ASCENDING,S1A_IW_GRDH_1SDV_20190318T162351_20190318T162420_026394_02F415_5335,0216,18
6,2019-03-13,False,ASCENDING,S1A_IW_GRDH_1SDV_20190313T161522_20190313T161557_026321_02F156_A8A9,0216,18
5,2019-03-12,False,ASCENDING,S1B_IW_GRDH_1SDV_20190312T162319_20190312T162344_015323_01CAFA_AB70,0216,18
4,2019-03-07,False,DESCENDING,S1A_IW_GRDH_1SDV_20190307T031705_20190307T031730_026226_02EDD4_6209,0216,18
3,2019-02-28,False,ASCENDING,S1B_IW_GRDH_1SDV_20190228T162319_20190228T162344_015148_01C539_5754,0216,18
2,2019-02-23,False,DESCENDING,S1A_IW_GRDH_1SDV_20190223T031705_20190223T031730_026051_02E795_2CA5,0216,18
1,2019-02-16,False,ASCENDING,S1B_IW_GRDH_1SDV_20190216T162319_20190216T162344_014973_01BF7C_F567,0216,18
20,2019-02-06,False,DESCENDING,S1A_IW_GRDH_1SDV_20190206T031020_20190206T031047_025803_02DEB0_6F24,0115,20
19,2019-02-05,False,DESCENDING,S1B_IW_GRDH_1SDV_20190205T031744_20190205T031814_014805_01BA00_8D49,0115,20
18,2019-02-03,False,ASCENDING,S1A_IW_GRDH_1SDV_20190203T163034_20190203T163059_025767_02DD85_552C,0115,20
17,2019-01-29,False,ASCENDING,S1A_IW_GRDH_1SDV_20190129T162225_20190129T162250_025694_02DADC_F742,0115,20
16,2019-01-25,False,DESCENDING,S1A_IW_GRDH_1SDV_20190125T031020_20190125T031047_025628_02D864_CD1C,0115,20
15,2019-01-24,False,DESCENDING,S1B_IW_GRDH_1SDV_20190124T031745_20190124T031814_014630_01B445_CBD1,0115,20
14,2019-01-22,False,ASCENDING,S1A_IW_GRDH_1SDV_20190122T163034_20190122T163059_025592_02D726_C805,0115,20
13,2019-01-18,False,DESCENDING,S1A_IW_GRDH_1SDV_20190118T031846_20190118T031913_025526_02D4AC_B87A,0115,20
12,2019-01-17,False,ASCENDING,S1A_IW_GRDH_1SDV_20190117T162225_20190117T162250_025519_02D472_6DEF,0115,20
11,2019-01-13,False,DESCENDING,S1A_IW_GRDH_1SDV_20190113T031021_20190113T031048_025453_02D1FF_81C5,0115,20
10,2019-01-10,False,ASCENDING,S1A_IW_GRDH_1SDV_20190110T163034_20190110T163059_025417_02D0C4_BEB7,0115,20
9,2019-01-06,False,DESCENDING,S1A_IW_GRDH_1SDV_20190106T031846_20190106T031913_025351_02CE5C_29D0,0115,20
8,2019-01-05,False,ASCENDING,S1A_IW_GRDH_1SDV_20190105T162226_20190105T162251_025344_02CE22_172D,0115,20
7,2019-01-01,False,DESCENDING,S1A_IW_GRDH_1SDV_20190101T031021_20190101T031048_025278_02CBB7_13C6,0115,20
6,2018-12-31,False,DESCENDING,S1B_IW_GRDH_1SDV_20181231T031746_20181231T031815_014280_01A906_CE8E,0115,20
5,2018-12-29,False,ASCENDING,S1A_IW_GRDH_1SDV_20181229T163035_20181229T163100_025242_02CA7B_BBD6,0115,20
4,2018-12-25,False,DESCENDING,S1A_IW_GRDH_1SDV_20181225T031847_20181225T031914_025176_02C80D_9EA8,0115,20
3,2018-12-24,False,ASCENDING,S1A_IW_GRDH_1SDV_20181224T162226_20181224T162251_025169_02C7D4_D3BB,0115,20
2,2018-12-19,False,DESCENDING,S1B_IW_GRDH_1SDV_20181219T031746_20181219T031815_014105_01A339_D84C,0115,20
1,2018-12-17,False,ASCENDING,S1A_IW_GRDH_1SDV_20181217T163035_20181217T163100_025067_02C422_888C,0115,20
9,2019-03-07,True,DESCENDING,S1A_IW_GRDH_1SDV_20190307T194432_20190307T194457_026236_02EE37_2A1B,0331,9
8,2019-02-23,True,DESCENDING,S1A_IW_GRDH_1SDV_20190223T194432_20190223T194457_026061_02E7F3_3C3A,0331,9
6,2019-02-12,True,ASCENDING,S1B_IW_GRDH_1SDV_20190212T084222_20190212T084251_014910_01BD61_C22B,0331,9
7,2019-02-11,True,DESCENDING,S1A_IW_GRDH_1SDV_20190211T194432_20190211T194457_025886_02E1B7_4856,0331,9
5,2019-02-06,True,ASCENDING,S1A_IW_GRDH_1SDV_20190206T084322_20190206T084356_025806_02DECC_48D4,0331,9
4,2019-02-05,True,DESCENDING,S1B_IW_GRDH_1SDV_20190205T194327_20190205T194356_014815_01BA56_586F,0331,9
3,2019-02-05,True,DESCENDING,S1B_IW_GRDH_1SDV_20190205T194356_20190205T194414_014815_01BA56_41B6,0331,9
2,2019-01-30,True,DESCENDING,S1A_IW_GRDH_1SDV_20190130T194433_20190130T194458_025711_02DB77_9523,0331,9
1,2019-01-18,False,DESCENDING,S1A_IW_GRDH_1SDV_20190118T194433_20190118T194458_025536_02D511_B847,0331,9
14,2019-04-20,False,DESCENDING,S1B_IW_GRDH_1SDV_20190420T024547_20190420T024612_015884_01DD6F_1983,27,14
13,2019-04-14,False,DESCENDING,S1A_IW_GRDH_1SDV_20190414T024630_20190414T024655_026780_03023B_A4EB,27,14
12,2019-04-13,False,ASCENDING,S1A_IW_GRDH_1SDV_20190413T144244_20190413T144309_026773_0301F5_9F57,27,14
11,2019-04-12,False,ASCENDING,S1B_IW_GRDH_1SDV_20190412T145023_20190412T145048_015775_01D9BD_4A6C,27,14
10,2019-04-08,False,DESCENDING,S1B_IW_GRDH_1SDV_20190408T024547_20190408T024612_015709_01D7A5_5DB9,27,14
9,2019-04-06,False,ASCENDING,S1A_IW_GRDH_1SDV_20190406T145101_20190406T145126_026671_02FE34_475A,27,14
8,2019-04-02,False,DESCENDING,S1A_IW_GRDH_1SDV_20190402T024630_20190402T024655_026605_02FBD4_16E3,27,14
7,2019-04-01,False,ASCENDING,S1A_IW_GRDH_1SDV_20190401T144244_20190401T144309_026598_02FB8E_B32F,27,14
6,2019-03-27,False,DESCENDING,S1B_IW_GRDH_1SDV_20190327T024547_20190327T024609_015534_01D1E4_D67E,27,14
5,2019-03-25,False,ASCENDING,S1A_IW_GRDH_1SDV_20190325T145101_20190325T145126_026496_02F7C2_4E95,27,14
4,2019-03-20,False,ASCENDING,S1A_IW_GRDH_1SDV_20190320T144244_20190320T144309_026423_02F518_C514,27,14
3,2019-03-15,False,DESCENDING,S1B_IW_GRDH_1SDV_20190315T024546_20190315T024609_015359_01CC22_8A5B,27,14
2,2019-03-13,False,ASCENDING,S1A_IW_GRDH_1SDV_20190313T145101_20190313T145126_026321_02F14F_AFC8,27,14
1,2019-03-09,False,DESCENDING,S1A_IW_GRDH_1SDV_20190309T024629_20190309T024654_026255_02EEED_1759,27,14
20,2019-02-05,False,DESCENDING,S1B_IW_GRDH_1SDV_20190205T031814_20190205T031839_014805_01BA00_B14B,0118,20
18,2019-02-05,False,DESCENDING,S1B_IW_GRDH_1SDV_20190205T031744_20190205T031814_014805_01BA00_8D49,0118,20
19,2019-02-03,False,ASCENDING,S1A_IW_GRDH_1SDV_20190203T163034_20190203T163059_025767_02DD85_552C,0118,20
17,2019-01-29,False,ASCENDING,S1A_IW_GRDH_1SDV_20190129T162225_20190129T162250_025694_02DADC_F742,0118,20
16,2019-01-24,False,DESCENDING,S1B_IW_GRDH_1SDV_20190124T031745_20190124T031814_014630_01B445_CBD1,0118,20
15,2019-01-24,False,DESCENDING,S1B_IW_GRDH_1SDV_20190124T031814_20190124T031839_014630_01B445_90F3,0118,20
13,2019-01-22,False,ASCENDING,S1A_IW_GRDH_1SDV_20190122T163034_20190122T163059_025592_02D726_C805,0118,20
14,2019-01-18,False,DESCENDING,S1A_IW_GRDH_1SDV_20190118T031846_20190118T031913_025526_02D4AC_B87A,0118,20
12,2019-01-17,False,ASCENDING,S1A_IW_GRDH_1SDV_20190117T162225_20190117T162250_025519_02D472_6DEF,0118,20
11,2019-01-10,False,ASCENDING,S1A_IW_GRDH_1SDV_20190110T163034_20190110T163059_025417_02D0C4_BEB7,0118,20
10,2019-01-06,False,DESCENDING,S1A_IW_GRDH_1SDV_20190106T031846_20190106T031913_025351_02CE5C_29D0,0118,20
9,2019-01-05,False,ASCENDING,S1A_IW_GRDH_1SDV_20190105T162226_20190105T162251_025344_02CE22_172D,0118,20
8,2018-12-31,False,DESCENDING,S1B_IW_GRDH_1SDV_20181231T031746_20181231T031815_014280_01A906_CE8E,0118,20
7,2018-12-31,False,DESCENDING,S1B_IW_GRDH_1SDV_20181231T031815_20181231T031840_014280_01A906_F242,0118,20
5,2018-12-29,False,ASCENDING,S1A_IW_GRDH_1SDV_20181229T163035_20181229T163100_025242_02CA7B_BBD6,0118,20
6,2018-12-25,False,DESCENDING,S1A_IW_GRDH_1SDV_20181225T031847_20181225T031914_025176_02C80D_9EA8,0118,20
4,2018-12-24,False,ASCENDING,S1A_IW_GRDH_1SDV_20181224T162226_20181224T162251_025169_02C7D4_D3BB,0118,20
3,2018-12-19,False,DESCENDING,S1B_IW_GRDH_1SDV_20181219T031746_20181219T031815_014105_01A339_D84C,0118,20
2,2018-12-19,False,DESCENDING,S1B_IW_GRDH_1SDV_20181219T031815_20181219T031840_014105_01A339_D736,0118,20
1,2018-12-17,False,ASCENDING,S1A_IW_GRDH_1SDV_20181217T163035_20181217T163100_025067_02C422_888C,0118,20
10,2019-02-09,False,ASCENDING,S1B_IW_GRDH_1SDV_20190209T181740_20190209T181805_014873_01BC28_D12A,0108,10
9,2019-02-03,False,ASCENDING,S1A_IW_GRDH_1SDV_20190203T181824_20190203T181849_025769_02DD8E_30F0,0108,10
8,2019-01-28,False,ASCENDING,S1B_IW_GRDH_1SDV_20190128T181740_20190128T181805_014698_01B667_261D,0108,10
7,2019-01-22,False,ASCENDING,S1A_IW_GRDH_1SDV_20190122T181825_20190122T181850_025594_02D72F_4BD8,0108,10
6,2019-01-16,False,ASCENDING,S1B_IW_GRDH_1SDV_20190116T181741_20190116T181806_014523_01B0D1_809B,0108,10
5,2019-01-10,False,ASCENDING,S1A_IW_GRDH_1SDV_20190110T181825_20190110T181850_025419_02D0CD_2ADD,0108,10
4,2019-01-04,False,ASCENDING,S1B_IW_GRDH_1SDV_20190104T181741_20190104T181806_014348_01AB27_32F7,0108,10
